Title,Publication Year,Cover URL
Color Your Own Avengers (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/8/70/5ab57e005b1a4.jpg
Thor Vs. Hulk: Champions of the Universe (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/5ab57e4e085ef.jpg
Marvel Universe Avengers: Ultron Revolution (2017) #17,2018,http://i.annihil.us/u/prod/marvel/i/mg/f/50/5ab2aedf6f833.jpg
Marvel Masterworks: Marvel Two-In-One Vol. 3 (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/c/90/6467d3ebb63ce.jpg
Mighty Thor (2015) #705,2018,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/5aa960c4c5e01.jpg
Marvel Universe Avengers: Ultron Revolution (2017) #16,2018,http://i.annihil.us/u/prod/marvel/i/mg/9/10/5aa6b1736da65.jpg
Marvel Universe Avengers: Ultron Revolution (2017) #15,2018,http://i.annihil.us/u/prod/marvel/i/mg/c/10/5aa6b12fc497a.jpg
Incredible Hulk (2017) #713,2018,http://i.annihil.us/u/prod/marvel/i/mg/c/03/5a8484e193317.jpg
Marvel Legacy (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5a84b6736611e.jpg
Marvel Comics Digest Starring the Avengers Vol. 2 (Archie) (Digest),2018,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5a84b59c039b9.jpg
Daredevil Epic Collection: Mike Murdock Must Die! (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/5a7b6c671389c.jpg
Deadpool by Daniel Way Omnibus Vol. 1 (Hardcover),2018,http://i.annihil.us/u/prod/marvel/i/mg/4/d0/5a7399f87870f.jpg
Zombies Assemble Vol. 2 Manga (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5a69181b7167f.jpg
Incredible Hulk (2017) #712,2018,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/5a68ecd74a274.jpg
Marvel Universe Avengers Assemble: Civil War (2017) #8,2018,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/5a565bd151072.jpg
Mighty Thor Vol. 4: The War Thor (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/5a568a7dde94c.jpg
Mighty Thor (2015) #703,2018,http://i.annihil.us/u/prod/marvel/i/mg/6/70/5a56681a30d9e.jpg
Marvel Universe Avengers Assemble: Civil War (2017) #7,2018,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5a565b1b08558.jpg
Thor by Walter Simonson Vol. 2 (Trade Paperback),2018,http://i.annihil.us/u/prod/marvel/i/mg/e/80/5a4fe051aca1f.jpg
Deadpool & Co. (Hardcover),2018,http://i.annihil.us/u/prod/marvel/i/mg/6/20/5a385044a7a5e.jpg
Marvel Universe Avengers Assemble: Civil War (2017) #5,2018,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/5a285ebe4b388.jpg
Doctor Strange: Lords of Fear (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/a/b0/5a32aa0c141ac.jpg
"MARVEL CINEMATIC UNIVERSE GUIDEBOOK: THE GOOD, THE BAD, THE GUARDIANS HC (Trade Paperback)",2017,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/5a287e845b74c.jpg
MARVEL UNIVERSE AVENGERS: ULTRON REVOLUTION VOL. 3 DIGEST (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/5a21c1746055c.jpg
Marvel Super Heroes: Larger Than Life (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/5a15c1e6e999a.jpg
Marvel Universe Avengers Assemble: Civil War (2017) #4,2017,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/5a14b3b63f319.jpg
Generations (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/6489e0ba54358.jpg
Marvel Universe Avengers Assemble: Civil War (2017) #3,2017,http://i.annihil.us/u/prod/marvel/i/mg/9/00/5a0c80c263de7.jpg
ZOMBIES ASSEMBLE VOL. 1 MANGA (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/3/04/59fa48cda7f7e.jpg
Marvel's Thor: Ragnarok - The Art of the Movie (Hardcover),2017,http://i.annihil.us/u/prod/marvel/i/mg/4/b0/59f38e7727d38.jpg
Thor: Where Walk The Frost Giants (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/6/80/59e7af1720c63.jpg
Thor: Gods & Deviants (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/7/20/59e149b618af8.jpg
Mighty Thor (2015) #700,2017,http://i.annihil.us/u/prod/marvel/i/mg/2/60/59dfddbb049bb.jpg
Thor: Ragnaroks (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/4/00/59e149b3873a6.jpg
MARVEL MASTERWORKS: THE MIGHTY THOR VOL. 16 HC (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/4/80/6467d7e60769d.jpg
THOR BY WALTER SIMONSON VOL. 1 TPB [NEW PRINTING] (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/9/40/65d4d6151bc6d.jpg
Marvel's Thor: Ragnarok Prelude (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/7/c0/59cc2c9e94977.jpg
THOR VS. HULK TPB (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/d/20/59cc2c775ffe4.jpg
Color Your Own Thor (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/59cc2bdd9f6bf.jpg
THE MIGHTY THOR OMNIBUS VOL. 3 HC DAUTERMAN COVER (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/7/30/59c2e1e8d9627.jpg
Marvel Legacy (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/59c281f4d6414.jpg
Indestructible Hulk by Mark Waid: The Complete Collection (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/c/70/59c2e1c186eea.jpg
THOR EPIC COLLECTION: THE WRATH OF ODIN TPB (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/4/30/59c2e2164788f.jpg
Thor: Worthy Origins (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/c/40/59b9a14ecd1f1.jpg
Thor: The Trial of Thor (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/1/20/59b9a19550199.jpg
THOR & HULK DIGEST (Digest),2017,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/59a048de34644.jpg
SIF: JOURNEY INTO MYSTERY - THE COMPLETE COLLECTION TPB (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/f/03/599735ad80137.jpg
Generations: The Unworthy Thor & The Mighty Thor (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/a/40/5988dfcb28d53.jpg
Marvel's Thor: Ragnarok Prelude (2017) #4,2017,http://i.annihil.us/u/prod/marvel/i/mg/9/80/597bbd761d1e2.jpg
AVENGERS: THE INITIATIVE - THE COMPLETE COLLECTION VOL. 2 TPB (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/f/03/598e3429090d4.jpg
Zombies Assemble 2 (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/e/90/59822838359f4.jpg
True Believers: Kirby 100th - Thor Vs. Hulk (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/4/70/5977973307fdc.jpg
True Believers: Kirby 100th - Introducing...The Mighty Thor! (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/4/40/59779581d3c0f.jpg
Loki: Journey into Mystery by Kieron Gillen (Hardcover),2017,http://i.annihil.us/u/prod/marvel/i/mg/8/20/597b83f88df78.jpg
Marvel's Thor: Ragnarok Prelude (2017) #3,2017,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/596d17fcb1a58.jpg
Thor Epic Collection: In Mortal Flesh (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/7/10/597b83ca5982b.jpg
Avengers (2016) #10,2017,http://i.annihil.us/u/prod/marvel/i/mg/1/60/596d0842797a7.jpg
Mighty Thor (2015) #21,2017,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/5967f3becb5b6.jpg
Secret Empire (2017) #6,2017,http://i.annihil.us/u/prod/marvel/i/mg/a/30/5967f56bbae57.jpg
Mighty Thor Vol. 3: The Asgard/Shi'ar War (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/7/a0/5969183f8d3fe.jpg
Jean Grey (2017) #4,2017,http://i.annihil.us/u/prod/marvel/i/mg/7/c0/595ea9d987f61.jpg
Marvel's Thor: Ragnarok Prelude (2017) #1,2017,http://i.annihil.us/u/prod/marvel/i/mg/1/60/595539e78128b.jpg
Avengers: Unleashed Vol. 1 - Kang War One (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/a/70/5942feec74b99.jpg
Mighty Thor (2015) #20,2017,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5941aa9719d4a.jpg
NEW AVENGERS BY BRIAN MICHAEL BENDIS: THE COMPLETE COLLECTION VOL. 5 TPB (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/6/10/5931db3f3b307.jpg
Zombies Assemble (2017) #2,2017,http://i.annihil.us/u/prod/marvel/i/mg/7/03/593062a46806d.jpg
MARVEL UNIVERSE GUARDIANS OF THE GALAXY VOL. 5 DIGEST (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/591618fd717dc.jpg
Mighty Thor (2015) #19,2017,http://i.annihil.us/u/prod/marvel/i/mg/6/50/59121fd0439dd.jpg
The Unworthy Thor (2016) #5,2017,http://i.annihil.us/u/prod/marvel/i/mg/9/60/58cbfd08511c7.jpg
Wolverine Vs. The Marvel Universe (Trade Paperback),2017,http://i.annihil.us/u/prod/marvel/i/mg/9/40/58c2e20f5b7a5.jpg
Marvel Universe Guardians of the Galaxy (2015) #17,2017,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/58822bee5b288.jpg
The Unworthy Thor (2016) #4,2017,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/5890ed5dbd1b9.jpg
The Unworthy Thor (2016) #3,2017,http://i.annihil.us/u/prod/marvel/i/mg/c/70/585c29cea40ed.jpg
The Unworthy Thor (2016) #2,2016,http://i.annihil.us/u/prod/marvel/i/mg/f/20/583defbd3a23c.jpg
The Unworthy Thor (2016) #1,2016,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5804f628f039a.jpg
Avengers VS (2016) #1,2016,http://i.annihil.us/u/prod/marvel/i/mg/a/10/57505c6f4efc9.jpg
The Unworthy Thor (Trade Paperback),2016,http://i.annihil.us/u/prod/marvel/i/mg/6/90/591f462cf155c.jpg
Avengers Vs (2015) #4,2015,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/575063de43c49.jpg
Avengers Vs (2015) #3,2015,http://i.annihil.us/u/prod/marvel/i/mg/1/03/575060d6a3326.jpg
Avengers Vs (2015) #2,2015,http://i.annihil.us/u/prod/marvel/i/mg/f/03/57505f2b69663.jpg
Avengers Vs (2015) #1,2015,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/55424eb3af252.jpg
New Avengers (2013) #32,2015,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5506fe05e43f2.jpg
New Avengers (2013) #27,2014,http://i.annihil.us/u/prod/marvel/i/mg/f/60/546bbcfa7f23f.jpg
Deadpool's Art of War (2014) #2,2014,http://i.annihil.us/u/prod/marvel/i/mg/9/60/544686c12ceae.jpg
Avengers World (2014) #14,2014,http://i.annihil.us/u/prod/marvel/i/mg/c/00/5c1b9cea912a5.jpg
Captain America (2012) #25,2014,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/541c8c8df1fe5.jpg
Original Sin (2014) #5.5,2014,http://i.annihil.us/u/prod/marvel/i/mg/8/70/5411fe3a07b1b.jpg
Original Sin (2014) #8,2014,http://i.annihil.us/u/prod/marvel/i/mg/6/90/55142ce66d72f.jpg
Inhuman (2014) #4,2014,http://i.annihil.us/u/prod/marvel/i/mg/6/90/53f6382ee171d.jpg
Original Sin (2014) #5.4,2014,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/53f7acaf77dd7.jpg
Inhuman (2014) #3,2014,http://i.annihil.us/u/prod/marvel/i/mg/2/90/53dfd1bfe2d8f.jpg
Original Sin (2014) #5.3,2014,http://i.annihil.us/u/prod/marvel/i/mg/6/70/53d7ed270a097.jpg
Original Sin (2014) #5.2,2014,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/53c433b501e9c.jpg
Original Sin (2014) #5.1,2014,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/53b2dcc52316c.jpg
Original Sin (2014) #4,2014,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/5395df6268a3c.jpg
Original Sin (2014) #3,2014,http://i.annihil.us/u/prod/marvel/i/mg/d/30/5388e50407113.jpg
Inhuman (2014) #2,2014,http://i.annihil.us/u/prod/marvel/i/mg/6/50/53750c2f8c42d.jpg
Original Sin (2014) #2,2014,http://i.annihil.us/u/prod/marvel/i/mg/3/60/536d1a03d9287.jpg
Original Sin (2014) #1,2014,http://i.annihil.us/u/prod/marvel/i/mg/1/30/53679929d330f.jpg
Wolverine (2014) #5,2014,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/53592e58262ad.jpg
Inhuman (2014) #1,2014,http://i.annihil.us/u/prod/marvel/i/mg/4/03/5330807977a0a.jpg
Thor Visionaries: Walter Simonson Vol. 4 (Trade Paperback),2014,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/59fa2a4512db3.jpg
Infinity (2013) #4,2013,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/5abc031296f2d.jpg
Thor: Season One (2013),2013,http://i.annihil.us/u/prod/marvel/i/mg/1/70/57c749391809e.jpg
Daredevil: Dark Nights (2013) #5,2013,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5b5788f720a54.jpg
Avengers: Endless Wartime (2013),2013,http://i.annihil.us/u/prod/marvel/i/mg/1/70/57c7539c68392.jpg
Gambit (2012) #17,2013,http://i.annihil.us/u/prod/marvel/i/mg/6/20/523222f828dcb.jpg
Avengers Assemble (2012) #18,2013,http://i.annihil.us/u/prod/marvel/i/mg/3/30/51ffc54950204.jpg
Astonishing X-Men (2004) #65,2013,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/58f8fcdbed226.jpg
Avengers Assemble (2012) #17,2013,http://i.annihil.us/u/prod/marvel/i/mg/7/00/58d5578bb268a.jpg
Uncanny Avengers (2012) #9,2013,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5a5e39711c6e6.jpg
Cable and X-Force (2012) #10,2013,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/5b2a6a642ec0f.jpg
Thor: God of Thunder (2012) #9,2013,http://i.annihil.us/u/prod/marvel/i/mg/c/a0/51acc5657cd9e.jpg
Avengers Assemble (2012) #16,2013,http://i.annihil.us/u/prod/marvel/i/mg/3/10/58d551b042c09.jpg
Indestructible Hulk (2012) #8,2013,http://i.annihil.us/u/prod/marvel/i/mg/4/d0/5b9917b687d97.jpg
Alpha: Big Time (2013) #4,2013,http://i.annihil.us/u/prod/marvel/i/mg/9/60/56cb63a755b7a.jpg
Uncanny Avengers (2012) #8,2013,http://i.annihil.us/u/prod/marvel/i/mg/7/30/5a5e369e3954f.jpg
Thor: God of Thunder (2012) #8,2013,http://i.annihil.us/u/prod/marvel/i/mg/5/50/59f8dcfba2daa.jpg
Indestructible Hulk (2012) #7,2013,http://i.annihil.us/u/prod/marvel/i/mg/6/60/5b990bc71e190.jpg
Uncanny Avengers (2012) #7,2013,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5a5e348765007.jpg
A+X (2012) #7,2013,http://i.annihil.us/u/prod/marvel/i/mg/6/70/584f133319afd.jpg
Journey Into Mystery (2011) #651,2013,http://i.annihil.us/u/prod/marvel/i/mg/3/40/5a83555c252a6.jpg
Uncanny Avengers (2012) #6,2013,http://i.annihil.us/u/prod/marvel/i/mg/c/30/5a5e334bdce55.jpg
Thor: God of Thunder (2012) #7,2013,http://i.annihil.us/u/prod/marvel/i/mg/a/90/59f8d5e91ce93.jpg
Indestructible Hulk (2012) #6,2013,http://i.annihil.us/u/prod/marvel/i/mg/9/50/5b98215f4ac5a.jpg
Uncanny Avengers (2012) #5,2013,http://i.annihil.us/u/prod/marvel/i/mg/6/10/5a58f5a3155c0.jpg
Avengers Assemble (2012) #13,2013,http://i.annihil.us/u/prod/marvel/i/mg/d/20/58d549afd8b8a.jpg
Avenging Spider-Man (2011) #18,2013,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/5c34e343e1108.jpg
Avengers: Season One (Trade Paperback),2013,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/57c7407cc58f0.jpg
Thor: God of Thunder (2012) #6,2013,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/51412ad89f0bb.jpg
Uncanny Avengers (2012) #4,2013,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/5a58f3fda92d4.jpg
Gambit (2012) #9,2013,http://i.annihil.us/u/prod/marvel/i/mg/9/40/5b2d4ef66f230.jpg
Avengers Assemble (2012) #12,2013,http://i.annihil.us/u/prod/marvel/i/mg/9/60/58d540bbd396a.jpg
Uncanny Avengers (2012) #3,2013,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5a58f2b319204.jpg
Avengers Assemble (2012) #11,2013,http://i.annihil.us/u/prod/marvel/i/mg/d/f0/58d5394492135.jpg
New Avengers (2013) #2,2013,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/510dc11490922.jpg
Thor: God of Thunder (2012) #4,2013,http://i.annihil.us/u/prod/marvel/i/mg/f/f0/59f8c5e6bbcf2.jpg
Marvel Universe vs. The Avengers (2012) #4,2013,http://i.annihil.us/u/prod/marvel/i/mg/c/80/576ac1f5d2a9e.jpg
New Avengers (2013) #1,2013,http://i.annihil.us/u/prod/marvel/i/mg/7/03/5164719b5f233.jpg
Ultimate Comics Ultimates (2011) #19,2012,http://i.annihil.us/u/prod/marvel/i/mg/8/20/5aa152a5ba702.jpg
Thor: God of Thunder (2012) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/7/04/59f8bfc6c79ea.jpg
Avengers Assemble (2012) #10,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/58d532036eee7.jpg
Marvel Universe vs. The Avengers (2012) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/576abc871d059.jpg
Uncanny Avengers (2012) #2,2012,http://i.annihil.us/u/prod/marvel/i/mg/a/30/5a58f14796cef.jpg
Thor: God of Thunder (2012) #2,2012,http://i.annihil.us/u/prod/marvel/i/mg/d/10/59f8af4d33d8c.jpg
Avengers (2010) #34,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/80/51685f9bb520d.jpg
Avengers Assemble (2012) #9,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/58d52acbc0969.jpg
Marvel Universe vs. The Avengers (2012) #2,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/20/576ab5c5b550c.jpg
Ultimate Comics Ultimates (2011) #18,2012,http://i.annihil.us/u/prod/marvel/i/mg/e/30/5aa14de10a6cb.jpg
Thor: God of Thunder (2012) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/30/51646f6c2a712.jpg
Journey Into Mystery (2011) #645,2012,http://i.annihil.us/u/prod/marvel/i/mg/e/00/518956455414f.jpg
Avengers Assemble (2012) #8,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/90/58d522274dc9a.jpg
The Mighty Thor (2011) #21,2012,http://i.annihil.us/u/prod/marvel/i/mg/2/80/59c2cebebda59.jpg
Uncanny Avengers (2012) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5a58efbe56107.jpg
AVENGERS ASSEMBLE VOL. 5 TPB (Trade Paperback),2012,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4bc39242f0083.jpg
Marvel Universe vs. The Avengers (2012) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/576ab065867be.jpg
Avengers Vs. X-Men (2012) #12,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/40/515f1bf1860a9.jpg
Ultimate Comics Ultimates (2011) #16,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5a9f0b7244769.jpg
Journey Into Mystery (2011) #644,2012,http://i.annihil.us/u/prod/marvel/i/mg/e/b0/5189564d68378.jpg
Avengers (2010) #30,2012,http://i.annihil.us/u/prod/marvel/i/mg/4/60/51685f6919ae7.jpg
Ultimate Comics Ultimates (2011) #15,2012,http://i.annihil.us/u/prod/marvel/i/mg/4/60/5a9f064b97875.jpg
Journey Into Mystery (2011) #643,2012,http://i.annihil.us/u/prod/marvel/i/mg/1/10/5189565c217d8.jpg
Avengers Assemble (2012) #7,2012,http://i.annihil.us/u/prod/marvel/i/mg/d/40/58d4366f8cede.jpg
Art of Marvel Studios TPB Slipcase (Hardcover),2012,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4e83b53ecfc15.jpg
Journey Into Mystery (2011) #642,2012,http://i.annihil.us/u/prod/marvel/i/mg/f/40/5a82000c26107.jpg
Ultimate Comics Ultimates (2011) #14,2012,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/5a9ef2614b098.jpg
Avengers Assemble (2012) #6,2012,http://i.annihil.us/u/prod/marvel/i/mg/c/40/58d4306ce1efa.jpg
The Mighty Thor (2011) #18,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/80/59c18056a1b68.jpg
Marvel Masterworks: The Fantastic Four Vol. 8 (Trade Paperback),2012,http://i.annihil.us/u/prod/marvel/i/mg/9/60/65cd44a47de60.jpg
Ultimate Comics Ultimates (2011) #13,2012,http://i.annihil.us/u/prod/marvel/i/mg/2/90/5a9f00321d531.jpg
Avengers Vs. X-Men: Versus (2011) #4,2012,http://i.annihil.us/u/prod/marvel/i/mg/a/30/5a7dde93377f5.jpg
Avengers Assemble (2012) #5,2012,http://i.annihil.us/u/prod/marvel/i/mg/4/10/58d428e9c0547.jpg
Wolverine & the X-Men (2011) #12,2012,http://i.annihil.us/u/prod/marvel/i/mg/c/60/51e44bbc7d94c.jpg
Ultimate Comics Ultimates (2011) #12,2012,http://i.annihil.us/u/prod/marvel/i/mg/1/04/5a9eef597c1ce.jpg
Marvel Universe Avengers: Earth's Mightiest Heroes (2012) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/50/5bd0a56b5687a.jpg
Avengers (2010) #27,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/51685ee793f01.jpg
Avengers Assemble (2012) #4,2012,http://i.annihil.us/u/prod/marvel/i/mg/1/04/58d41f8d8dbfd.jpg
Journey Into Mystery (2011) #639,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/10/5a820233845be.jpg
The Mighty Thor Annual (2012) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/d/10/59c2b898eecb3.jpg
Ultimate Comics Ultimates (2011) #11,2012,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/5a9ee9bb1d19d.jpg
Journey Into Mystery (2011) #638,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5a81f44e5bc75.jpg
Avengers Vs. X-Men (2012) #4,2012,http://i.annihil.us/u/prod/marvel/i/mg/5/80/515f1a31c0d36.jpg
Avengers (2010) #26,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/4f37fc922af67.jpg
Hulk Smash Avengers (2011) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/5/60/5dc2e17d41100.jpg
Journey Into Mystery (2011) #637,2012,http://i.annihil.us/u/prod/marvel/i/mg/f/60/5a81ea863dcec.jpg
Avengers Assemble (2012) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4fabd17ca6e23.jpg
Marvel's The Avengers Prelude: Fury's Big Week (2011) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/70/4f7de6e10b572.jpg
Exiled (2011) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4fa43d5063162.jpg
The Mighty Thor (2011) #13,2012,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/56cb22ae01259.jpg
Secret Avengers (2010) #26,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/518d167a487c7.jpg
Avengers: Roll Call (2011) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/5/20/56cb1febdba7e.jpg
Moon Knight (2011) #12,2012,http://i.annihil.us/u/prod/marvel/i/mg/7/10/5a85f8c4649d1.jpg
Avengers (2010) #25,2012,http://i.annihil.us/u/prod/marvel/i/mg/d/70/4f6b59c68fdf5.jpg
The Mighty Thor (2011) #12.1,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4f85c9f3d14b0.jpg
Avengers: The Coming of the Avengers! (2011) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/3/60/535049069cc3c.jpg
Avengers Assemble (2012) #2,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/58d40e7e2bc94.jpg
The Mighty Thor (2011) #12,2012,http://i.annihil.us/u/prod/marvel/i/mg/d/f0/4f74974840081.jpg
Avengers Assemble (2012) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/58d3f5f23c8b6.jpg
Thor: The Deviants Saga (2011) #5,2012,http://i.annihil.us/u/prod/marvel/i/mg/8/04/56bc9f8e9bec8.jpg
The Mighty Thor (2011) #11,2012,http://i.annihil.us/u/prod/marvel/i/mg/b/80/56bba482aa6a0.jpg
Journey Into Mystery (2011) #634,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/00/5a81b48d2bb80.jpg
Thor: The Deviants Saga (2011) #4,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/80/56bb7624b8e4b.jpg
The Mighty Thor (2011) #10,2012,http://i.annihil.us/u/prod/marvel/i/mg/f/40/56bb6f0daec29.jpg
Journey Into Mystery (2011) #633,2012,http://i.annihil.us/u/prod/marvel/i/mg/e/c0/5a81a551dcfba.jpg
Thor: The Deviants Saga (2011) #3,2012,http://i.annihil.us/u/prod/marvel/i/mg/9/10/56bb4a56c409a.jpg
Avengers Annual (2012) #1,2012,http://i.annihil.us/u/prod/marvel/i/mg/c/40/5a1eba1836e9d.jpg
The Mighty Thor (2011) #9,2011,http://i.annihil.us/u/prod/marvel/i/mg/c/40/52c5aa4e929bc.jpg
Marvel Holiday Comic (2011) #1,2011,http://i.annihil.us/u/prod/marvel/i/mg/2/30/56b8eceaa28bb.jpg
Thor: The Deviants Saga (2011) #2,2011,http://i.annihil.us/u/prod/marvel/i/mg/4/b0/56b8d770c7799.jpg
Avengers Origins: Thor (2011) #1,2011,http://i.annihil.us/u/prod/marvel/i/mg/b/90/5a1f16aca183c.jpg
Fear Itself 7.2: Thor (2011) #1 (IRON MAN VARIANT),2011,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4ebd71110be7f.jpg
THOR: THE WORLD EATERS TPB (Trade Paperback),2011,http://i.annihil.us/u/prod/marvel/i/mg/7/10/65d4d5f6928a4.jpg
Avenging Spider-Man (2011) #1 (Quesada Variant ),2011,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4ea86ff0c9c4a.jpg
Journey Into Mystery (2011) #631 (Mc 50th Anniversary Variant),2011,http://i.annihil.us/u/prod/marvel/i/mg/f/80/4eaae1d74ff74.jpg
Avenging Spider-Man (2011) #1,2011,http://i.annihil.us/u/prod/marvel/i/mg/9/40/5c33aa56b682f.jpg
